""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"LYG2"	0.287060560574397	0.0366837274250991	1.12559871398168	0.0325904134123738	0.974001214759695	0.982710537791144
"LYL1"	413.817521511485	-0.112908900725968	0.146814828261372	-0.769056518766331	0.441859759114348	0.57454943414762
"LYN"	2079.5870890841	-0.185334714820397	0.122766004682254	-1.50965827469979	0.131130643321139	0.212345523010515
"LYNX1"	753.653004302976	0.354908300551321	0.128164167252882	2.7691694812876	0.00561993927823712	0.0135675565248327
"LYNX1-SLURP2"	6.43486457328174	0.490754895164254	0.315706637838845	1.55446492517133	0.120073556882266	0.19704670018829
"LYPD1"	57.3165605104014	1.11084796065297	0.262183801290161	4.2369053892219	2.2662157025922e-05	8.9489474493126e-05
"LYPD2"	16.0717785724655	-0.0404129439191862	0.477415605573709	-0.0846493986526101	0.932540125524929	0.960339561140297
"LYPD3"	96.9242561729374	1.66943932391227	0.227038309638508	7.35311730681209	1.93636854319493e-13	2.84912127702038e-12
"LYPD4"	0.0954745850982001	0.369889601601336	3.06038613695972	0.120863703156359	0.903798992040771	0.950852803622458
"LYPD5"	142.579478480643	-0.288790920879903	0.231594168476659	-1.24696974357974	0.212408591870156	0.317704873980077
"LYPD6"	27.8107912320205	0.526613614185341	0.213279047080786	2.46912962803078	0.0135442144814209	0.0296322425362799
"LYPD6B"	50.1884526549465	0.237695287974138	0.317770986736496	0.748008150194158	0.454455241541817	0.587406425876832
"LYPD8"	1.22352797400863	1.52082891283996	0.717876467431577	2.11851060988417	0.0341318473205273	0.0668577500313442
"LYPLA1"	803.344461440719	-0.103130388600418	0.107182496299425	-0.962194314940312	0.33595200433272	0.461746343564988
"LYPLA2"	1385.51472105643	0.124098589616529	0.0753078546498945	1.64788374590489	0.0993765294490255	0.167655581709587
"LYPLAL1"	389.264252274311	0.0118493444867749	0.0805955093483124	0.147022390981676	0.88311434691883	0.94124143578904
"LYRM1"	595.620304384903	-0.0173866412106143	0.075636503194164	-0.229871034174882	0.818191985021178	0.902622098772856
"LYRM2"	966.37581042244	-0.142077329895639	0.054861704179851	-2.58973599197488	0.00960495628693894	0.0218877762231882
"LYRM4"	555.367311277225	0.258417537225226	0.0741901549530587	3.48317829217005	0.00049549825244737	0.00149197160522957
"LYRM7"	299.608971881116	0.240857338184466	0.0755749469003563	3.18699976729102	0.00143756890530425	0.00393356313032669
"LYRM9"	343.773607676347	0.091705426574441	0.0987554266105605	0.928611517583525	0.353090450788464	0.48096876963249
"LYSMD1"	211.355886334642	-0.288563318616309	0.0863488438991355	-3.34183187158107	0.000832274564219907	0.00239665413245385
"LYSMD2"	246.856468497886	0.106353101094488	0.0875313231561962	1.21502905770892	0.224355008937034	0.332625226669281
"LYSMD3"	610.811852417607	-0.149188977314268	0.109334425048851	-1.3645197040878	0.17240405703943	0.267499834311219
"LYSMD4"	367.943991387646	-0.603664493715434	0.0998092086377079	-6.04818435047054	1.46487283251559e-09	1.20663758286133e-08
"LYST"	2801.16352622597	-0.254963361245148	0.0754734565475763	-3.37818582728388	0.000729657551904706	0.00212360193181789
"LYVE1"	2241.07507306697	-0.029242592644132	0.248413047715558	-0.117717619557632	0.906291405463596	0.952600088787637
"LYZ"	10841.8297243563	-0.00608737475558738	0.274367842956821	-0.0221869104264722	0.98229885898836	0.988832652803096
"LYZL1"	0.0115016340745702	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"LYZL2"	0.0190109086991895	0.272411455085366	3.06038613695972	0.0890121190249502	0.92907227876406	0.957854900528533
"LYZL4"	0.243726492013529	-0.0591755197639772	1.28524095513475	-0.0460423545698269	0.963276491621761	0.975399289440068
"LYZL6"	0.0521795156928863	0.291907073267425	3.06038613695972	0.0953824322173329	0.924011069512864	0.957854900528533
"LZIC"	487.034070964688	0.0653092942489317	0.0582352173320101	1.1214742082371	0.262086064073264	0.378414413251538
"LZTFL1"	696.359401607817	0.0419203592981323	0.107981161592971	0.388219191937838	0.697853831697412	0.808713139874686
"LZTR1"	2536.61317051749	0.0154886943506376	0.0738537888874254	0.209721052690294	0.833885393252905	0.91255829426704
"LZTS1"	581.807906294829	1.15361934719787	0.139566200850635	8.26575016133375	1.38819009669084e-16	3.11428199456442e-15
"LZTS2"	2410.81835472656	0.0681709755218689	0.0670520780323803	1.0166869919967	0.309302355787426	0.431460824186135
"LZTS3"	863.270667821006	-0.373867587988453	0.100608301465355	-3.71607096574626	0.000202344771974853	0.000659124095795776
"M1AP"	39.671520609806	-0.0404942796697677	0.181101170742334	-0.223600319665421	0.823068314908196	0.906076446075621
"M6PR"	3809.92979731889	-0.276329857987154	0.0686004241016503	-4.02810713790481	5.62277211312223e-05	0.000205561045677009
"MAB21L1"	6.84051833830981	0.818640766333334	0.316041690952327	2.59029359027452	0.00958941097325829	0.0218601886251121
"MAB21L2"	2.36201950311919	0.783045678595366	0.409492518811676	1.91223439409277	0.0558461364266009	0.10245622238973
"MAB21L3"	63.4083931675025	-0.152064898416667	0.345759920219673	-0.439799090421051	0.660082626485573	0.775928714366502
"MAB21L4"	354.892767433465	-0.831363854173575	0.243109561160874	-3.4197085881926	0.000626882511874771	0.00185046789766873
"MACC1"	912.012470498929	-0.0205400260381461	0.220519697215054	-0.0931437250166145	0.925789380860841	0.957854900528533
"MACF1"	35816.4613980579	-0.479917188620822	0.105493189401725	-4.54927177140567	5.3831882940882e-06	2.40402851475335e-05
"MACIR"	172.060346712393	-0.729768501025603	0.0901043545715828	-8.09914797675891	5.53454306959404e-16	1.14840263105646e-14
"MACO1"	953.474245611233	0.0283789886423813	0.052967047392437	0.535785739237438	0.592106639212808	0.718158090774013
"MACROD1"	277.565925934258	-0.338176389162917	0.112768189128111	-2.99886334770109	0.00270988819955639	0.00700391136857426
"MACROD2"	767.792055390806	-1.63247874127051	0.241506540656295	-6.75956326828349	1.38408310574946e-11	1.56542590412434e-10
"MACROH2A1"	5246.59209322806	-0.264682734643703	0.0617224813367003	-4.28827112765997	1.80069212641268e-05	7.28413198102746e-05
"MACROH2A2"	310.07415011179	0.932072287400032	0.0985665804870608	9.45627090636861	3.19121388053138e-21	1.33450126069853e-19
"MAD1L1"	657.954456407062	0.0731271934524259	0.0947843360426436	0.771511375250082	0.440403882553541	0.573207401297759
"MAD2L1"	82.5881287059941	0.0380888908794622	0.166138191876469	0.22926029499456	0.818666611640358	0.902622098772856
"MAD2L1BP"	512.584438528031	-0.0724771137396338	0.0502493162681191	-1.44235024717376	0.149203591826924	0.236486018830323
"MAD2L2"	528.589739349123	0.111711575699183	0.112242088213057	0.995273497470333	0.319603263909781	0.443463191406215
"MADCAM1"	11.4687652620993	0.482822205983844	0.243197654042065	1.98530782661387	0.0471102338005046	0.0884459041391968
"MADD"	2317.35480335404	-0.132854568548212	0.0670823733283267	-1.98046911515744	0.0476508404315072	0.0893377127311386
"MAEA"	1893.82499201131	-0.0447919509674479	0.0546830324427263	-0.819119733609542	0.412718104113209	0.544268432042516
"MAEL"	7.53557533580496	2.28675582122676	0.337400781948139	6.77756526829346	1.22217945015504e-11	1.3922186341103e-10
"MAF"	1442.44013003536	0.0658143044647942	0.105034056616421	0.626599662861208	0.530921689378492	0.661795378138218
"MAF1"	2349.20945591227	-0.122097317777026	0.07918655660993	-1.54189452104191	0.123099227591577	0.201284442715124
"MAFA"	1.94933167363925	0.346774988413204	0.4413477150074	0.785718327345117	0.432032523682571	0.564430542210396
"MAFB"	1285.36445191434	0.115330229607509	0.142528197597463	0.8091748268173	0.418414592434146	0.550562231791798
"MAFF"	2010.84755922569	0.473994134136644	0.229833761130785	2.06233467095777	0.0391758843164668	0.0754362251873882
"MAFG"	1479.74812756024	-0.515332683278941	0.0858026412113915	-6.00602354430231	1.90128594064462e-09	1.5382105049704e-08
"MAFK"	2878.43177581609	-0.156758237888982	0.110038236727661	-1.42457969657356	0.154278732483213	0.243256255144897
"MAG"	16.9293803927842	-1.43101585424224	0.599485513135502	-2.3870732868215	0.0169831053845421	0.0361925387324355
"MAGEA1"	0.0843407380649052	0.486863421905037	3.06038613695972	0.159085618649646	0.873601418577655	0.937093363702638
"MAGEA10"	0.124059333108633	0.486863421905037	3.06038613695972	0.159085618649646	0.873601418577655	0.937093363702638
"MAGEA11"	0.200442529861856	-0.117507140116217	2.06644473752505	-0.0568643999921109	0.95465321309553	0.969308050377705
"MAGEA12"	0.186693139379958	0.36988708066292	1.48215331968221	0.249560606012222	0.802927166578699	0.891834700576026
"MAGEA2"	0.244965182181087	1.07173662834216	1.63088844910165	0.657148947821975	0.511085148206946	0.641978966547543
"MAGEA2B"	0					
"MAGEA3"	0.0129124438251879	0.0384634808396487	3.06038613695972	0.0125681790200042	0.989972307997468	0.993410878119705
"MAGEA4"	0.12942647240388	0.155436133965232	2.81043614100428	0.0553067659846163	0.955894071942478	0.97029405184026
"MAGEA6"	0.00890763683873301	0.0384634808396487	3.06038613695972	0.0125681790200042	0.989972307997468	0.993410878119705
"MAGEA8"	0.296934464817045	0.97425454318935	2.98467145990816	0.326419358470807	0.744107092993791	0.846571096969071
"MAGEA9"	0					
"MAGEA9B"	0.600247733203381	1.43188644539972	1.16634116785764	1.22767375863946	0.219569461044124	0.326650634501677
"MAGEB1"	0.0297869468436533	0.272411455085366	3.06038613695972	0.0890121190249502	0.92907227876406	0.957854900528533
"MAGEB10"	0.138738296752811	0.545350332056888	3.06038613695972	0.17819657639629	0.858568598335172	0.929020662574918
"MAGEB16"	0.0368818966387183	0.272411455085366	3.06038613695972	0.0890121190249502	0.92907227876406	0.957854900528533
"MAGEB17"	1.84134753358114	-0.0174711282178061	0.422568853413699	-0.0413450449001779	0.967020823113525	0.977944424901984
"MAGEB18"	0.12510897622017	0.311402357811171	3.06038613695972	0.101752636391344	0.918953021123661	0.956419520798858
"MAGEB2"	0.339630525073974	0.748321990798286	0.868083650254319	0.862039033426161	0.388666038564599	0.519410798891887
"MAGEB3"	0.147527586554873	0.623332915996469	3.06038613695972	0.203677865504811	0.838605240376436	0.915728394513353
"MAGEB4"	0.184164344846298	0.701316043541546	2.02858693101313	0.345716534411119	0.729555756967735	0.834647152004904
"MAGEB5"	0.0337385673735271	0.233420163115575	3.06038613695972	0.0762714744706894	0.939203119795012	0.96249362267654
"MAGEB6"	0.141912983768705	0.486863421905037	3.06038613695972	0.159085618649646	0.873601418577655	0.937093363702638
"MAGEB6B"	0					
"MAGEC1"	0.454051993967314	1.74656632727366	1.51930691758126	1.14958097476065	0.250316497847055	0.364178324364499
"MAGEC2"	0.126407933519174	0.545350332056888	3.06038613695972	0.17819657639629	0.858568598335172	0.929020662574918
"MAGEC3"	5.05606161834773	0.737196991067862	0.364012313827435	2.02519794815881	0.0428470422922357	0.0815256684764161
"MAGED1"	3112.37313499486	0.578091890004975	0.0778546556067865	7.42527065978805	1.12549524693416e-13	1.71422275269868e-12
"MAGED2"	4809.01292521851	0.255659973193439	0.0636049869274174	4.01949572735837	5.83228394122069e-05	0.000212527847267604
"MAGED4"	127.659326463939	1.21015413330592	0.230847049624566	5.24223348435263	1.58644443678717e-07	9.46555349345886e-07
"MAGED4B"	342.462752276197	1.8141068493483	0.21658555437904	8.37593649562373	5.47864498894084e-17	1.30917645731971e-15
"MAGEE1"	86.9951741163473	0.334872025534261	0.126448881693045	2.64827985072389	0.00809025228710409	0.0187680074042321
"MAGEE2"	9.23444342278168	1.57570882258865	0.301427011053231	5.22749708821013	1.71820103603163e-07	1.01784329158394e-06
"MAGEF1"	804.024655999119	-0.148104617070042	0.0719006014906791	-2.0598522682629	0.0394126659963926	0.0758156085831949
"MAGEH1"	741.664772231118	-0.0789253587701396	0.0808960197910009	-0.975639579970033	0.329243103263563	0.454260671162209
"MAGEL2"	13.9484158860459	0.982954772637312	0.258931101988161	3.79620202088451	0.000146929779055925	0.000492581567654262
"MAGI1"	1499.46900749734	-0.245379127126473	0.109410694704879	-2.24273438522945	0.0249139478921106	0.0506810403621354
"MAGI2"	457.086986951337	0.125898112181179	0.0938766999218362	1.34110074476419	0.179887745543301	0.277059964442711
"MAGI3"	1653.60289245663	-0.804588883137683	0.130833551111005	-6.14971371108801	7.76229299812823e-10	6.67354216326904e-09
"MAGIX"	120.381892938546	-0.150160736767823	0.156408808097742	-0.960052944550194	0.337028569217955	0.462992420316777
"MAGOH"	547.965380492129	-0.0621902206885254	0.0578523923782642	-1.07498096676622	0.282383249835313	0.401040157228688
"MAGOHB"	298.918241143349	-0.0224997467009292	0.0635394804649037	-0.354106557628482	0.72325902781687	0.829783190027067
"MAGT1"	2030.52647293377	-0.177301296420887	0.0990426556273978	-1.79015087285121	0.0734296603198771	0.129375422030836
"MAIP1"	250.81725213637	-0.347024251997936	0.0500261237513001	-6.93686070348231	4.00908774423532e-12	4.93221252869828e-11
"MAJIN"	4.71381768827719	0.963719516150811	0.332092023650089	2.9019652611899	0.00370829659890776	0.00930563335235847
"MAK"	68.9808517094774	1.23830870447054	0.306107525160904	4.04533898282843	5.22474667144505e-05	0.000192263014816259
"MAK16"	675.23275139797	0.113063249521602	0.10957438232398	1.03184017216092	0.302146996717832	0.423494382977754
"MAL"	225.899645714601	0.0735923130163857	0.197574180252102	0.372479404558241	0.709535943410804	0.818569841182202
"MAL2"	2146.61569260331	-1.02654467888967	0.224164557576675	-4.57942455304758	4.6625693365766e-06	2.10638556453872e-05
"MALL"	3731.78114644915	-0.41945400669933	0.138718442468825	-3.02377967366233	0.00249638170713087	0.00650943563151629
"MALRD1"	165.66109883131	0.702742804779308	0.1887278543762	3.7235775667671	0.000196419476531509	0.000641027382847739
"MALSU1"	486.387114473017	-0.246002436953044	0.0668604129916288	-3.67934366459634	0.000233834982938934	0.000752573719774268
"MALT1"	1209.81648181289	0.00165501794908651	0.0812599394754951	0.0203669601499716	0.983750640361398	0.989980524621431
"MAMDC2"	2633.98627056811	-0.564490281069435	0.170326562219263	-3.31416470639947	0.000919173456196926	0.00262155528510607
"MAMDC4"	549.09942268323	0.458607370505351	0.112136546604088	4.08972261402451	4.31889379660108e-05	0.000161611039653426
"MAML1"	1592.38075088772	-0.130688166328099	0.0697725594668149	-1.87305965736082	0.0610601474189543	0.110522634184342
"MAML2"	1278.36043067646	0.0767104539023073	0.0840789575942986	0.912362095073228	0.361578136364596	0.489926415889762
"MAML3"	681.79920310408	-0.218110833954254	0.0896401691398179	-2.4331818653092	0.0149667813194475	0.0323731344124936
"MAMLD1"	435.620326785877	-0.495088107169204	0.155771047984817	-3.17830632568806	0.00148138150190278	0.0040414702825949
"MAMSTR"	36.1608130652062	0.617639049381306	0.178043968145331	3.46902540880884	0.000522350049867858	0.001566639367872
"MAN1A1"	2600.54528975511	-0.0939314679469458	0.136337399773555	-0.688963322631636	0.490846348817452	0.623207205912511
"MAN1A2"	1929.37208876149	0.265643430811962	0.0712518772694931	3.72823062341543	0.000192828876844718	0.000630172039854659
"MAN1B1"	1999.97582272462	0.261902275711246	0.0618619821592137	4.23365476775689	2.29923820089463e-05	9.06433186951823e-05
"MAN1C1"	844.964331862799	0.896605170483318	0.112525090598061	7.9680466438013	1.61202025010143e-15	3.14632693440984e-14
"MAN2A1"	1523.35399487812	-0.0657733949035693	0.0972485291402486	-0.676343338917888	0.498822682642104	0.630672213376481
"MAN2A2"	3462.9884645127	-0.596135888660034	0.0719305858843841	-8.28765512376361	1.15502909280779e-16	2.61582538845033e-15
"MAN2B1"	3471.85170597059	0.28519440662394	0.0968011812721839	2.9461872559389	0.00321717571340635	0.0081722568640224
"MAN2B2"	2274.30780039739	0.18553743271547	0.05812453987286	3.19206712210212	0.00141258502344437	0.00387223185771071
"MAN2C1"	6009.73272612661	0.024244051400221	0.116322552367735	0.208420902969679	0.834900336473527	0.913461157623139
"MANBA"	1797.49758053829	-0.210682780625618	0.0708740188311252	-2.97263770420048	0.00295252733856571	0.00756337235614045
"MANBAL"	1062.8294632253	0.168420898058501	0.0740999756625561	2.27288735998339	0.0230329687057332	0.0473547903234098
"MANEA"	452.26290945568	-0.156218547807792	0.147457370703566	-1.05941498252969	0.289410829269068	0.409192192728691
"MANEAL"	109.517264479166	0.110197421130537	0.108626105029839	1.01446536355387	0.310360748689129	0.432625986556846
"MANF"	1316.38623576737	0.020854550055498	0.129253832108995	0.161345700279989	0.871821131121531	0.936658806093666
"MANSC1"	795.450559741287	-0.0691194116219433	0.109540262365648	-0.630995490874589	0.528043472748756	0.658767483274193
"MANSC4"	3.86707926053709	-1.41619298157411	0.311433473605398	-4.54733707709435	5.43289476098315e-06	2.42452305633484e-05
"MAOA"	5960.12232810527	-1.64126285267719	0.131710727757449	-12.461117485431	1.21653876068611e-35	2.76168781280041e-33
"MAOB"	1643.92435515644	0.822905489337624	0.107703680227776	7.64045840956698	2.16449707587422e-14	3.64618328090507e-13
"MAP10"	74.8362933596141	0.11766165378245	0.166546194694926	0.706480589352272	0.479889319618547	0.612476369440203
"MAP1A"	921.850959305626	1.79255186879956	0.142284141357434	12.5983953777144	2.15483759423136e-36	5.01104854687777e-34
"MAP1B"	2350.23253578093	0.803930409652083	0.163245150419441	4.92468172920587	8.44977695782439e-07	4.43392396281655e-06
"MAP1LC3A"	683.325981073756	0.336783486279321	0.162928376170269	2.06706464641472	0.0387280628496296	0.0746945919368451
"MAP1LC3B"	3007.42763932973	-0.0101591316796814	0.0761267575883871	-0.133450208593031	0.893837339749964	0.946185424208508
